account_code,transaction_type,amount,transaction_date
70047,debit,"2,21",2020-10-07
1591,debit,2495,2020-10-08
2150,debit,"13,47",2020-10-08
1400,credit,2495,2020-10-08
71528,credit,780,2020-10-08
10221,credit,"703,17",2020-10-08
1200,credit,"13,47",2020-10-08
10000,credit,2495,2020-10-08
1201,debit,"703,17",2020-10-08
1600,credit,780,2020-10-08
4964,debit,780,2020-10-08
1577,debit,"148,2",2020-10-08
1400,credit,"703,17",2020-10-08
1787,credit,"148,2",2020-10-08
4604,debit,"1077,05",2020-10-09
1576,debit,"204,7",2020-10-09
8401,debit,"1760,17",2020-10-09
11220,credit,"2094,69",2020-10-09
10519,credit,"1687,49",2020-10-09
1400,credit,"2094,69",2020-10-09
1600,credit,"2415,54",2020-10-09
1200,credit,"1,45",2020-10-09
71028,credit,"2415,54",2020-10-09
4970,debit,"1,45",2020-10-09
8401,debit,"1687,49",2020-10-09
71600,credit,"1281,75",2020-10-09
1400,credit,"1687,49",2020-10-09
4920,debit,"2029,78",2020-10-09
1776,debit,"334,52",2020-10-09
1576,debit,"385,76",2020-10-09
1600,credit,"1281,75",2020-10-09
1200,credit,"1506,78",2020-10-10
0990,debit,"591,71",2020-10-10
1776,credit,"94,48",2020-10-10
73022,debit,"1506,78",2020-10-10
1600,debit,"1506,78",2020-10-10
8407,credit,"497,24",2020-10-10
1400,debit,"694,27",2020-10-11
8409,credit,"583,4",2020-10-11
1600,credit,"2109,08",2020-10-11
1600,credit,"80,8",2020-10-11
1576,debit,"12,99",2020-10-11
1776,credit,"110,87",2020-10-11
4920,debit,"67,82",2020-10-11
10573,credit,"2404,8",2020-10-11
78520,credit,"2109,08",2020-10-11
1201,debit,"2404,8",2020-10-11
71535,credit,"80,8",2020-10-11
10463,debit,"694,27",2020-10-11
4985,debit,"2109,08",2020-10-11
1400,credit,"2404,8",2020-10-11
10390,credit,"1509,87",2020-10-12
1600,credit,"1522,18",2020-10-12
1400,credit,"1509,87",2020-10-12
4985,debit,"1522,18",2020-10-12
70001,credit,"1522,18",2020-10-12
1774,credit,"289,37",2020-10-12
1574,debit,"289,37",2020-10-12
8401,debit,"1268,74",2020-10-12
1776,debit,"241,13",2020-10-12
10287,debit,"482,82",2020-10-13
1400,debit,"1250,71",2020-10-13
11364,debit,"1250,71",2020-10-13
4152,debit,"364,81",2020-10-13
1776,debit,"300,42",2020-10-13
1400,debit,"482,82",2020-10-13
76049,credit,"364,81",2020-10-13
8401,credit,"1050,97",2020-10-13
8401,credit,"1580,31",2020-10-13
8406,debit,"1580,31",2020-10-13
1776,credit,"300,42",2020-10-13
8401,credit,"405,71",2020-10-13
1600,credit,"364,81",2020-10-13
1776,credit,"77,11",2020-10-13
1776,credit,"199,74",2020-10-13
8401,credit,"1844,44",2020-10-14
1600,credit,"0,22",2020-10-14
1776,credit,"350,54",2020-10-14
2150,debit,"0,22",2020-10-14
10514,debit,"2194,98",2020-10-14
1400,debit,"2194,98",2020-10-14
75519,credit,"0,22",2020-10-14
1200,credit,"1775,46",2020-10-15
1575,credit,"31,48",2020-10-15
1575,debit,"245,01",2020-10-15
1600,debit,"228,13",2020-10-15
4140,credit,"196,65",2020-10-15
71525,debit,"228,13",2020-10-15
4240,debit,"1530,45",2020-10-15
4909,debit,"2438,06",2020-10-16
10691,debit,"281,48",2020-10-16
1776,debit,"181,17",2020-10-16
1575,debit,"246,93",2020-10-16
10266,credit,"1134,43",2020-10-16
1776,credit,"272,68",2020-10-16
1400,debit,"281,48",2020-10-16
1787,credit,"463,23",2020-10-16
8401,debit,"953,26",2020-10-16
8402,credit,"1434,78",2020-10-16
1000,credit,"1790,65",2020-10-16
1400,debit,"1707,46",2020-10-16
8401,credit,"236,53",2020-10-16
1577,debit,"463,23",2020-10-16
70043,credit,"2438,06",2020-10-16
1400,credit,"1134,43",2020-10-16
10103,debit,"1707,46",2020-10-16
1600,credit,"2438,06",2020-10-16
4600,debit,"1543,72",2020-10-16
1776,credit,"44,95",2020-10-16
10175,credit,"2225,46",2020-10-17
1776,debit,"294,99",2020-10-17
8402,debit,"1552,62",2020-10-17
8401,debit,"2225,46",2020-10-17
4964,debit,"1926,8",2020-10-17
1600,credit,"917,73",2020-10-17
1600,credit,"1957,79",2020-10-17
10521,credit,"1499,6",2020-10-17
71515,credit,"917,73",2020-10-17
10773,credit,"1847,61",2020-10-17
1776,debit,"124,47",2020-10-17
1400,credit,"2225,46",2020-10-17
11222,credit,"215,3",2020-10-17
10105,credit,"779,4",2020-10-17
8401,debit,"1499,6",2020-10-17
1400,credit,"1499,6",2020-10-17
8404,debit,"654,93",2020-10-17
8402,debit,"180,92",2020-10-17
1600,credit,"1926,8",2020-10-17
4963,debit,"917,73",2020-10-17
1400,credit,"779,4",2020-10-17
1776,debit,"34,38",2020-10-17
77513,credit,"1926,8",2020-10-17
1400,credit,"215,3",2020-10-17
1574,debit,"366,09",2020-10-17
1400,credit,"1847,61",2020-10-17
1774,credit,"366,09",2020-10-17
4909,debit,"1957,79",2020-10-17
77018,credit,"1957,79",2020-10-17
71400,credit,"2382,08",2020-10-18
1576,debit,"380,42",2020-10-18
4930,debit,"2001,66",2020-10-18
1600,credit,"2382,08",2020-10-18
8401,credit,"1264,78",2020-10-19
1400,debit,"1562,44",2020-10-19
11155,credit,"782,8",2020-10-19
1400,credit,"782,8",2020-10-19
1775,credit,"271,97",2020-10-19
8401,credit,"1700,23",2020-10-19
11328,debit,"1327,55",2020-10-19
1200,credit,"746,02",2020-10-19
1400,debit,"1327,55",2020-10-19
8401,credit,"1144,48",2020-10-19
1775,credit,"183,07",2020-10-19
1776,credit,"249,52",2020-10-19
1201,debit,"782,8",2020-10-19
10743,debit,"1972,2",2020-10-19
8404,credit,"1312,92",2020-10-19
0990,credit,"1183,4",2020-10-19
71541,credit,"150,14",2020-10-19
1400,debit,"1505,15",2020-10-19
10754,debit,"1505,15",2020-10-19
4650,debit,"150,14",2020-10-19
1776,debit,"189,23",2020-10-19
10408,debit,"1562,44",2020-10-19
1600,debit,"746,02",2020-10-19
8407,debit,"994,17",2020-10-19
1600,credit,"150,14",2020-10-19
72526,debit,"746,02",2020-10-19
1776,credit,"240,37",2020-10-19
1400,debit,"1972,2",2020-10-19
4909,debit,"2058,16",2020-10-20
71509,credit,"474,18",2020-10-20
1776,debit,"356,69",2020-10-20
1576,debit,"391,16",2020-10-20
4910,debit,"474,18",2020-10-20
0990,credit,"2233,52",2020-10-20
8408,debit,"1876,83",2020-10-20
1776,debit,"335,26",2020-10-20
8401,debit,"1764,05",2020-10-20
1600,credit,"474,18",2020-10-20
10705,credit,"2099,31",2020-10-20
1400,credit,"2099,31",2020-10-20
73533,credit,"2449,32",2020-10-20
1600,credit,"2449,32",2020-10-20
1776,debit,"87,42",2020-10-21
1400,credit,"1584,04",2020-10-21
10036,credit,"1584,04",2020-10-21
1741,credit,"-1561,55",2020-10-21
4637,debit,"-1561,55",2020-10-21
1776,debit,"252,97",2020-10-21
1400,credit,"547,38",2020-10-21
8401,debit,"459,96",2020-10-21
8401,debit,"1331,07",2020-10-21
10334,credit,"547,38",2020-10-21
8401,credit,"74,82",2020-10-22
90063,credit,"246,27",2020-10-22
10139,debit,"86,79",2020-10-22
1775,credit,"11,97",2020-10-22
4663,debit,"230,16",2020-10-22
1400,credit,"151,36",2020-10-22
1571,debit,"16,11",2020-10-22
1400,debit,"86,79",2020-10-22
8401,debit,"151,36",2020-10-22
1576,debit,"146,84",2020-10-22
4804,debit,"773,18",2020-10-22
70401,credit,"920,02",2020-10-22
10700,credit,"151,36",2020-10-22
1600,credit,"246,27",2020-10-22
1600,credit,"920,02",2020-10-22
4595,debit,"142,6",2020-10-23
1600,credit,"165,55",2020-10-23
1400,credit,"1571,73",2020-10-23
1575,debit,"22,95",2020-10-23
10016,credit,"1571,73",2020-10-23
8401,debit,"1320,72",2020-10-23
90073,credit,"165,55",2020-10-23
1776,debit,"251,01",2020-10-23
8403,credit,"189,53",2020-10-24
1400,debit,"225,55",2020-10-24
1776,credit,"36,02",2020-10-24
70035,credit,"70,48",2020-10-24
1200,debit,"70,48",2020-10-24
1600,credit,"70,48",2020-10-24
11051,debit,"225,55",2020-10-24
1776,debit,"375,23",2020-10-25
1776,credit,"95,59",2020-10-25
8400,debit,"1974,39",2020-10-25
4909,debit,"1606,57",2020-10-25
11241,debit,"598,45",2020-10-25
0990,debit,"21,85",2020-10-25
8406,credit,"502,86",2020-10-25
16002,credit,"2349,62",2020-10-25
1000,credit,"1606,57",2020-10-25
1776,credit,"3,52",2020-10-25
1400,credit,"2349,62",2020-10-25
8401,credit,"18,33",2020-10-25
1400,debit,"598,45",2020-10-25
1400,credit,"2161,09",2020-10-26
1400,debit,"2201,46",2020-10-26
8401,debit,"1943,75",2020-10-26
4970,debit,"8,55",2020-10-26
1201,credit,"8,55",2020-10-26
10084,debit,"2201,46",2020-10-26
10740,credit,"2161,09",2020-10-26
1755,debit,"1171,63",2020-10-26
1400,credit,"2313,16",2020-10-26
1776,credit,"351,57",2020-10-26
8401,debit,"2161,09",2020-10-26
10363,credit,"2313,16",2020-10-26
1750,credit,"1171,63",2020-10-26
1776,debit,"369,41",2020-10-26
8401,credit,"1849,89",2020-10-26
8401,credit,"281,61",2020-10-27
10063,debit,"335,13",2020-10-27
1776,credit,"53,52",2020-10-27
1400,debit,"335,13",2020-10-27
10590,credit,"182,53",2020-10-28
1776,debit,"144,18",2020-10-28
10365,debit,"1427,11",2020-10-28
10290,credit,"902,82",2020-10-28
1400,debit,"1427,11",2020-10-28
1400,credit,"902,82",2020-10-28
8401,debit,"182,53",2020-10-28
8401,debit,"758,64",2020-10-28
8401,credit,"1230,31",2020-10-28
1775,credit,"196,8",2020-10-28
1400,credit,"182,53",2020-10-28
4250,debit,"1146,31",2020-10-29
10329,debit,"904,97",2020-10-29
1600,credit,1364,2020-10-29
1400,debit,"904,97",2020-10-29
1576,debit,"217,69",2020-10-29
71033,credit,1364,2020-10-29
8401,credit,"780,17",2020-10-29
1775,credit,"124,8",2020-10-29
1400,credit,"1999,64",2020-10-30
1776,debit,"319,34",2020-10-30
10128,credit,"1999,64",2020-10-30
1576,debit,"145,93",2020-10-30
71605,credit,"913,79",2020-10-30
8401,debit,"1680,3",2020-10-30
4650,debit,"767,86",2020-10-30
1600,credit,"913,79",2020-10-30
8404,debit,"122,55",2020-10-31
1600,credit,"191,9",2020-10-31
80520,credit,"118,73",2020-10-31
71400,credit,"1,33",2020-10-31
8408,debit,"177,68",2020-10-31
79053,debit,"1545,95",2020-10-31
2150,credit,"1545,95",2020-10-31
4617,debit,"118,73",2020-10-31
1776,debit,"33,69",2020-10-31
1400,credit,"145,84",2020-10-31
4650,debit,"191,9",2020-10-31
11210,credit,"145,84",2020-10-31
0990,credit,"211,37",2020-10-31
1600,debit,"1545,95",2020-10-31
1600,credit,"118,73",2020-10-31
1600,credit,"1,33",2020-10-31
1576,debit,"0,21",2020-10-31
4930,debit,"1,12",2020-10-31
90072,credit,"191,9",2020-10-31
1776,debit,"23,29",2020-10-31
1200,debit,"1892,46",2020-11-01
8401,debit,"1498,51",2020-11-01
1600,credit,"1892,46",2020-11-01
0990,debit,"1928,72",2020-11-01
1776,debit,"284,79",2020-11-01
1776,credit,"307,82",2020-11-01
79067,credit,"1892,46",2020-11-01
1400,credit,"1408,44",2020-11-01
1400,credit,"1783,3",2020-11-01
11182,credit,"1408,44",2020-11-01
1776,credit,"82,57",2020-11-01
8407,credit,"1620,9",2020-11-01
1400,debit,"517,06",2020-11-01
8409,debit,"1183,51",2020-11-01
10063,debit,"517,06",2020-11-01
1776,debit,"224,93",2020-11-01
11019,credit,"1783,3",2020-11-01
8401,credit,"434,49",2020-11-01
1571,debit,"127,12",2020-11-02
72999,credit,"1943,68",2020-11-02
1600,credit,"1943,68",2020-11-02
4653,debit,"1816,56",2020-11-02
1400,debit,"377,93",2020-11-04
8401,credit,"325,81",2020-11-04
1775,credit,"291,91",2020-11-04
1400,debit,"2116,8",2020-11-04
8401,debit,"648,83",2020-11-04
1775,credit,"52,12",2020-11-04
8401,credit,"1824,89",2020-11-04
10625,credit,"648,83",2020-11-04
11468,debit,"377,93",2020-11-04
1400,credit,"648,83",2020-11-04
11220,debit,"2116,8",2020-11-04
1600,credit,"78,68",2020-11-05
10481,credit,"1561,16",2020-11-05
4663,debit,"73,53",2020-11-05
1400,credit,"1561,16",2020-11-05
1571,debit,"5,15",2020-11-05
1201,debit,"1561,16",2020-11-05
70536,credit,"78,68",2020-11-05
10322,debit,"1955,32",2020-11-06
72200,credit,"-1303,05",2020-11-06
8409,credit,"897,14",2020-11-06
1400,debit,"1067,64",2020-11-06
1776,debit,"269,06",2020-11-06
1775,credit,"269,64",2020-11-06
1209,credit,"37,74",2020-11-06
4650,debit,"33,87",2020-11-06
1400,debit,"1955,32",2020-11-06
11105,debit,"1067,64",2020-11-06
1000,credit,"40,21",2020-11-06
1576,debit,"-205,75",2020-11-06
10203,credit,"1684,76",2020-11-06
8401,credit,"1685,68",2020-11-06
4655,debit,"37,74",2020-11-06
4920,debit,"-1097,3",2020-11-06
1600,credit,"-1303,05",2020-11-06
1576,debit,"6,52",2020-11-06
8408,credit,"1811,3",2020-11-06
0990,debit,"1811,3",2020-11-06
1776,credit,"170,5",2020-11-06
1400,credit,"1684,76",2020-11-06
8403,debit,"1415,7",2020-11-06
1575,debit,"77,31",2020-11-07
8402,credit,"2074,53",2020-11-07
1600,debit,"1800,28",2020-11-07
11274,debit,"2468,8",2020-11-07
1776,credit,"394,27",2020-11-07
77999,debit,"1800,28",2020-11-07
4140,debit,"483,32",2020-11-07
1400,debit,"2468,8",2020-11-07
72533,credit,"560,63",2020-11-07
1600,credit,"560,63",2020-11-07
2660,credit,"1800,28",2020-11-07
1776,credit,"149,71",2020-11-08
8404,credit,"787,74",2020-11-08
1776,credit,"164,18",2020-11-08
8401,credit,"863,89",2020-11-08
1400,debit,"1028,07",2020-11-08
11343,debit,"1028,07",2020-11-08
10398,debit,"937,45",2020-11-08
1400,debit,"937,45",2020-11-08
8402,credit,"895,43",2020-11-09
1591,debit,"947,53",2020-11-09
10211,credit,"947,53",2020-11-09
1600,credit,"2416,44",2020-11-09
4616,debit,"2301,42",2020-11-09
1200,credit,"516,78",2020-11-09
1400,credit,"947,53",2020-11-09
1776,credit,"170,18",2020-11-09
4390,debit,"516,78",2020-11-09
1568,debit,"115,02",2020-11-09
1201,debit,"1065,61",2020-11-09
73999,credit,"2416,44",2020-11-09
1600,credit,"0,33",2020-11-10
10777,debit,"1691,38",2020-11-10
70053,credit,"0,33",2020-11-10
1400,credit,"317,36",2020-11-10
1776,credit,"344,83",2020-11-10
1776,credit,"270,11",2020-11-10
1600,debit,"137,97",2020-11-10
1400,debit,"2159,22",2020-11-10
10369,debit,"2159,22",2020-11-10
8401,debit,"317,36",2020-11-10
1200,credit,"137,97",2020-11-10
4663,debit,"0,33",2020-11-10
8401,credit,"1814,39",2020-11-10
8401,credit,"1421,27",2020-11-10
1400,debit,"1691,38",2020-11-10
10408,credit,"317,36",2020-11-10
76025,debit,"137,97",2020-11-10
0965,credit,"165,54",2020-11-10
9000,debit,"165,54",2020-11-10
1775,credit,"38,13",2020-11-11
1400,debit,"276,52",2020-11-11
11140,debit,"276,52",2020-11-11
8401,credit,"238,39",2020-11-11
70001,debit,"68,89",2020-11-12
0990,credit,"1087,25",2020-11-12
1576,credit,"31,31",2020-11-12
1400,debit,"790,92",2020-11-12
1600,debit,"196,03",2020-11-12
8401,credit,"664,61",2020-11-12
1600,debit,"68,89",2020-11-12
1776,credit,"126,31",2020-11-12
72022,debit,"196,03",2020-11-12
8407,debit,"913,62",2020-11-12
1776,debit,"173,63",2020-11-12
4920,credit,"164,72",2020-11-12
1200,credit,"68,89",2020-11-12
10701,debit,"790,92",2020-11-12
1400,debit,"435,77",2020-11-13
1200,debit,"2012,75",2020-11-13
8401,credit,"60,38",2020-11-13
1776,credit,"69,59",2020-11-13
10064,debit,"71,86",2020-11-13
8401,debit,"2455,24",2020-11-13
1360,credit,"2012,75",2020-11-13
1000,credit,"74,76",2020-11-13
1400,credit,"2455,24",2020-11-13
1576,debit,"11,88",2020-11-13
10234,debit,"435,77",2020-11-13
4250,debit,"62,88",2020-11-13
8401,credit,"366,18",2020-11-13
10688,credit,"2455,24",2020-11-13
1776,credit,"11,47",2020-11-13
1400,debit,"71,86",2020-11-13
8401,credit,"1499,49",2020-11-14
1776,credit,"57,71",2020-11-14
70703,credit,"2001,87",2020-11-14
1400,debit,"361,35",2020-11-14
70107,credit,"731,66",2020-11-14
1600,credit,"2001,87",2020-11-14
4901,debit,"731,66",2020-11-14
1600,debit,"37,84",2020-11-14
10386,credit,"1659,82",2020-11-14
10050,debit,"1739,35",2020-11-14
4650,debit,"1685,37",2020-11-14
1775,credit,"239,86",2020-11-14
1400,credit,"1571,04",2020-11-14
8402,credit,"303,64",2020-11-14
8401,debit,"1571,04",2020-11-14
73024,debit,"37,84",2020-11-14
1201,debit,"1659,82",2020-11-14
1600,credit,"731,66",2020-11-14
1576,debit,"316,5",2020-11-14
4152,credit,"37,84",2020-11-14
10227,credit,"1571,04",2020-11-14
1400,credit,"1659,82",2020-11-14
10805,debit,"361,35",2020-11-14
1400,debit,"1739,35",2020-11-14
1200,credit,"1181,55",2020-11-15
10272,debit,"210,32",2020-11-15
73999,credit,"96,56",2020-11-15
1400,credit,"823,19",2020-11-15
1600,credit,"96,56",2020-11-15
1600,debit,"1181,55",2020-11-15
1776,credit,"33,56",2020-11-15
10741,credit,"823,19",2020-11-15
10180,debit,"580,93",2020-11-15
1775,credit,"80,11",2020-11-15
11163,debit,"922,86",2020-11-15
1400,debit,"210,32",2020-11-15
2150,debit,"96,56",2020-11-15
8401,credit,"795,6",2020-11-15
75500,debit,"1181,55",2020-11-15
1400,debit,"580,93",2020-11-15
1591,debit,"823,19",2020-11-15
1775,credit,"127,26",2020-11-15
1400,debit,"922,86",2020-11-15
8401,credit,"500,82",2020-11-15
8401,credit,"176,76",2020-11-15
71605,credit,"1413,92",2020-11-16
2150,credit,0,2020-11-16
10028,credit,"2396,57",2020-11-16
4240,debit,"1518,62",2020-11-16
4140,debit,"121,73",2020-11-16
8401,credit,"520,27",2020-11-16
0990,debit,"1612,35",2020-11-16
1776,credit,"98,88",2020-11-16
10646,debit,"619,15",2020-11-16
1576,debit,"23,06",2020-11-16
8407,credit,"1354,86",2020-11-16
1600,credit,"1043,29",2020-11-16
4390,debit,"343,06",2020-11-16
4604,debit,"876,78",2020-11-16
4650,debit,"1413,92",2020-11-16
0990,debit,"2396,57",2020-11-16
79536,debit,"1159,94",2020-11-16
1776,debit,"71,39",2020-11-16
1576,debit,"288,62",2020-11-16
1776,credit,"257,49",2020-11-16
70001,credit,"408,26",2020-11-16
1775,credit,"3,72",2020-11-16
1400,credit,"2396,57",2020-11-16
1600,debit,"1159,94",2020-11-16
4660,credit,"1159,94",2020-11-16
1600,debit,0,2020-11-16
71200,credit,"1043,29",2020-11-16
1600,credit,"144,95",2020-11-16
1400,debit,"26,94",2020-11-16
1600,credit,"1413,92",2020-11-16
1576,debit,"65,2",2020-11-16
0990,credit,"447,83",2020-11-16
78507,credit,"144,95",2020-11-16
10714,debit,"26,94",2020-11-16
1576,debit,"166,51",2020-11-16
8401,credit,"23,23",2020-11-16
1400,debit,"619,15",2020-11-16
1600,credit,"408,26",2020-11-16
1200,credit,"1807,24",2020-11-16
8402,debit,"376,45",2020-11-16
75519,debit,0,2020-11-16
4655,debit,"-445,69",2020-11-17
8407,credit,"405,11",2020-11-17
1576,debit,"274,09",2020-11-17
1776,credit,"76,99",2020-11-17
0990,debit,"482,1",2020-11-17
8407,debit,"1912,73",2020-11-17
1600,credit,"1716,48",2020-11-17
1400,credit,"904,41",2020-11-17
0990,credit,"1912,73",2020-11-17
73025,credit,"1716,48",2020-11-17
10189,credit,"904,41",2020-11-17
72526,credit,"20,78",2020-11-17
4250,debit,"1442,58",2020-11-17
1591,debit,"904,41",2020-11-17
1776,debit,"158,89",2020-11-17
1400,credit,"994,91",2020-11-17
1200,credit,"-445,69",2020-11-17
10167,credit,"994,91",2020-11-17
8401,debit,"836,02",2020-11-17
1600,credit,"20,78",2020-11-17
4663,debit,"17,45",2020-11-17
1576,debit,"3,33",2020-11-17
11062,debit,"855,31",2020-11-18
8401,credit,"737,36",2020-11-18
1775,credit,"117,95",2020-11-18
1400,debit,"855,31",2020-11-18
10023,debit,"546,29",2020-11-19
4930,debit,"1609,19",2020-11-19
1000,credit,"1911,38",2020-11-19
11230,debit,"481,46",2020-11-19
1600,credit,"894,86",2020-11-19
1576,debit,"142,82",2020-11-19
1576,debit,"302,19",2020-11-19
1400,debit,"546,29",2020-11-19
8406,credit,"404,52",2020-11-19
70200,credit,"894,86",2020-11-19
1776,credit,"76,94",2020-11-19
8401,credit,"459,05",2020-11-19
1776,credit,"87,24",2020-11-19
1400,debit,"481,46",2020-11-19
4921,debit,"752,04",2020-11-19
10481,credit,"531,43",2020-11-20
8401,credit,"1784,29",2020-11-20
1776,credit,"339,11",2020-11-20
8401,debit,"446,56",2020-11-20
1400,debit,"2123,4",2020-11-20
1400,credit,"531,43",2020-11-20
10091,debit,"2123,4",2020-11-20
1776,debit,"84,87",2020-11-20
11223,debit,"1863,37",2020-11-21
8401,debit,"1788,37",2020-11-21
1400,credit,"2128,25",2020-11-21
8401,credit,"153,95",2020-11-21
10265,debit,"2442,3",2020-11-21
4663,debit,"664,06",2020-11-21
10692,credit,"2128,25",2020-11-21
1600,credit,"188,39",2020-11-21
10623,credit,"597,15",2020-11-21
10201,debit,"178,58",2020-11-21
1400,credit,"597,15",2020-11-21
1775,credit,"24,63",2020-11-21
1400,debit,"178,58",2020-11-21
1742,credit,"2456,24",2020-11-21
1776,debit,"339,88",2020-11-21
70001,credit,"188,39",2020-11-21
80999,credit,"664,06",2020-11-21
4930,debit,"188,39",2020-11-21
8407,credit,"1565,79",2020-11-21
8401,debit,"597,15",2020-11-21
1600,credit,"664,06",2020-11-21
1400,debit,"1863,37",2020-11-21
1776,credit,"390,04",2020-11-21
8401,credit,"2052,26",2020-11-21
1776,credit,"297,58",2020-11-21
1201,debit,"2456,24",2020-11-21
1400,debit,"2442,3",2020-11-21
8401,debit,"66,45",2020-11-22
72526,credit,"2447,09",2020-11-22
1776,debit,"0,48",2020-11-22
1400,credit,"550,73",2020-11-22
1755,debit,"1777,68",2020-11-22
1755,credit,"2393,79",2020-11-22
1591,debit,"550,73",2020-11-22
4663,debit,"2286,81",2020-11-22
1600,credit,"2447,09",2020-11-22
1776,debit,"12,63",2020-11-22
0990,credit,"2,87",2020-11-22
1571,debit,"160,28",2020-11-22
4165,credit,"1777,68",2020-11-22
8408,debit,"2,39",2020-11-22
11125,credit,"79,08",2020-11-22
4127,debit,"2393,79",2020-11-22
10135,credit,"550,73",2020-11-22
1400,credit,"79,08",2020-11-22
1211,credit,"892,58",2020-11-23
8401,credit,"377,93",2020-11-23
1775,credit,"97,7",2020-11-23
4970,debit,"892,58",2020-11-23
1776,debit,"376,81",2020-11-23
11249,debit,"708,46",2020-11-23
8401,credit,"610,76",2020-11-23
10215,credit,"2359,51",2020-11-23
1775,credit,"60,45",2020-11-23
8409,debit,"1982,7",2020-11-23
1400,debit,"708,46",2020-11-23
1400,credit,"2359,51",2020-11-23
11334,debit,"438,38",2020-11-23
1400,debit,"438,38",2020-11-23
4804,debit,"1834,38",2020-11-24
70000,credit,"1834,38",2020-11-24
1775,credit,"188,46",2020-11-24
1600,credit,"1834,38",2020-11-24
11152,debit,"1366,63",2020-11-24
1400,debit,"1366,63",2020-11-24
8401,credit,"1178,17",2020-11-24
1755,credit,"1562,95",2020-11-25
70499,credit,"757,33",2020-11-25
8402,credit,"1108,49",2020-11-25
72000,debit,"820,6",2020-11-25
4945,debit,"757,33",2020-11-25
1776,credit,"210,67",2020-11-25
1600,debit,"820,6",2020-11-25
1576,credit,"131,05",2020-11-25
2150,debit,"1193,71",2020-11-25
10085,debit,"1319,16",2020-11-25
1200,credit,"1193,71",2020-11-25
1600,credit,"757,33",2020-11-25
1400,debit,"1319,16",2020-11-25
4930,credit,"689,55",2020-11-25
4194,debit,"1562,95",2020-11-25
4964,debit,"2075,39",2020-11-26
1600,credit,"2469,82",2020-11-26
73032,credit,"2469,82",2020-11-26
1576,debit,"394,43",2020-11-26
11401,debit,"933,18",2020-11-27
8401,credit,"804,49",2020-11-27
1400,credit,"2025,73",2020-11-27
1591,debit,"2025,73",2020-11-27
1600,credit,"449,54",2020-11-27
71999,credit,"449,54",2020-11-27
1576,debit,"116,86",2020-11-27
1576,debit,63,2020-11-27
1577,debit,"85,41",2020-11-27
10157,credit,"2025,73",2020-11-27
1787,credit,"85,41",2020-11-27
1775,credit,"128,69",2020-11-27
4615,debit,"449,54",2020-11-27
1600,credit,"2350,85",2020-11-27
1576,debit,"375,43",2020-11-27
1400,debit,"933,18",2020-11-27
4985,debit,"1975,42",2020-11-27
79514,credit,"2350,85",2020-11-27
1600,credit,"732,23",2020-11-27
4240,debit,"331,81",2020-11-27
70403,credit,"732,23",2020-11-27
4804,debit,"615,37",2020-11-27
1200,credit,"395,02",2020-11-27
11174,debit,"2110,72",2020-11-28
1400,debit,"2110,72",2020-11-28
8401,credit,"1819,65",2020-11-28
1775,credit,"291,07",2020-11-28
8401,credit,"1757,38",2020-11-29
1400,debit,"2091,37",2020-11-29
0990,debit,"1719,34",2020-11-29
1600,credit,"50,84",2020-11-29
8401,debit,"1795,23",2020-11-29
10854,debit,"2091,37",2020-11-29
76030,debit,"2005,29",2020-11-29
1776,credit,"274,52",2020-11-29
1200,credit,"2005,29",2020-11-29
1600,debit,"2005,29",2020-11-29
8407,credit,"1444,81",2020-11-29
1776,credit,"333,99",2020-11-29
10618,credit,"1795,23",2020-11-29
90029,credit,"50,84",2020-11-29
4650,debit,"50,84",2020-11-29
1400,credit,"1795,23",2020-11-29
10697,debit,"1469,66",2020-12-01
10263,credit,"1981,88",2020-12-01
1776,credit,"144,26",2020-12-01
1776,debit,"334,61",2020-12-01
1400,credit,"2095,21",2020-12-01
8404,credit,"1234,96",2020-12-01
1400,debit,"1469,66",2020-12-01
8401,credit,"759,05",2020-12-01
1400,debit,"903,31",2020-12-01
10128,credit,"2095,21",2020-12-01
0990,debit,"71,44",2020-12-01
8401,debit,"1665,37",2020-12-01
11371,debit,"903,31",2020-12-01
1000,credit,"2,86",2020-12-01
1400,credit,"1981,88",2020-12-01
8401,debit,"1760,61",2020-12-01
4910,debit,"2,86",2020-12-01
1776,credit,"234,7",2020-12-01
1776,debit,"316,51",2020-12-01
8408,credit,"71,44",2020-12-01
1776,credit,"191,77",2020-12-02
8401,credit,"1009,04",2020-12-02
1400,debit,"1200,81",2020-12-02
10442,debit,"1200,81",2020-12-02
10028,credit,"1305,03",2020-12-03
8402,credit,"230,01",2020-12-03
1576,debit,"347,36",2020-12-03
10361,debit,"273,72",2020-12-03
0990,debit,"1305,03",2020-12-03
4615,debit,"1827,69",2020-12-03
1600,credit,"2175,05",2020-12-03
1400,credit,"1305,03",2020-12-03
79524,credit,"2115,5",2020-12-03
1776,credit,"43,71",2020-12-03
4970,debit,"2115,5",2020-12-03
79042,credit,"2175,05",2020-12-03
1400,debit,"273,72",2020-12-03
1600,credit,"2115,5",2020-12-03
1571,debit,"4,19",2020-12-04
1776,credit,"24,75",2020-12-04
2150,credit,"0,05",2020-12-04
10822,debit,"2007,93",2020-12-04
71520,debit,"0,05",2020-12-04
1400,debit,"154,98",2020-12-04
1600,credit,"62,39",2020-12-04
1400,credit,"1993,26",2020-12-04
8401,credit,"130,23",2020-12-04
1400,debit,"2007,93",2020-12-04
